,aff_dist_func,aff_k,aff_mask_func,aff_sigma,algorithm,alpha,can_plot,corruption_level,dataset,elapsed_time,labeled_percent,mu,tuning_iter,experiments,mean_acc,sd_acc,each_acc,min_acc,max_acc,median_acc
349,gaussian,15.0,knn,0.2,GTAM,,False,0.1,spiral_hard,9.696292400360107,0.1,99.0,0.0,20,0.9752999999999998,0.005697855347019219,"[0.9513333333333334, 0.9740000000000001, 0.9740000000000001, 0.9746666666666668, 0.9753333333333334, 0.9753333333333334, 0.976, 0.976, 0.976, 0.976, 0.976, 0.9766666666666668, 0.9766666666666668, 0.9773333333333334, 0.978, 0.978, 0.978, 0.9786666666666668, 0.9786666666666668, 0.9793333333333332]",0.9513333333333334,0.9793333333333332,0.976
350,gaussian,15.0,knn,0.2,RF,,False,0.3,spiral,0.7091946601867676,0.5,,,20,0.7459666666666667,0.007128892698807519,"[0.7246666666666667, 0.736, 0.7413333333333333, 0.742, 0.742, 0.7426666666666667, 0.7426666666666667, 0.7453333333333333, 0.746, 0.746, 0.7473333333333333, 0.7473333333333333, 0.7493333333333333, 0.75, 0.75, 0.7506666666666667, 0.7513333333333333, 0.7513333333333333, 0.7526666666666667, 0.7606666666666667]",0.7246666666666667,0.7606666666666667,0.7466666666666666
351,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral,19.0424325466156,0.1,99.0,2.0,20,0.7586666666666666,0.33190219442882063,"[0.03066666666666666, 0.2293333333333333, 0.25466666666666665, 0.258, 0.26866666666666666, 0.6606666666666666, 0.7506666666666667, 0.8846666666666667, 0.972, 0.9793333333333332, 0.98, 0.9806666666666668, 0.9813333333333332, 0.9826666666666668, 0.9893333333333332, 0.9913333333333332, 0.9940000000000001, 0.9940000000000001, 0.9953333333333332, 0.996]",0.03066666666666666,0.996,0.9796666666666666
352,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.1,spiral,1.5884597301483154,0.5,,,20,0.9477333333333332,0.0023795424396766394,"[0.94, 0.9446666666666668, 0.9446666666666668, 0.9453333333333334, 0.9466666666666668, 0.9466666666666668, 0.948, 0.9486666666666668, 0.9486666666666668, 0.9486666666666668, 0.9486666666666668, 0.9493333333333334, 0.9493333333333334, 0.9493333333333334, 0.9493333333333334, 0.9493333333333334, 0.9493333333333334, 0.9493333333333334, 0.9493333333333334, 0.9493333333333334]",0.94,0.9493333333333334,0.9486666666666668
353,gaussian,15.0,knn,0.2,LGC,0.9,False,0.25,spiral,0.19745206832885745,0.5,,,20,0.9886666666666667,0.005138093031466091,"[0.9793333333333332, 0.9793333333333332, 0.9813333333333332, 0.9846666666666668, 0.9853333333333332, 0.986, 0.986, 0.9866666666666668, 0.9866666666666668, 0.9873333333333332, 0.99, 0.9913333333333332, 0.9913333333333332, 0.992, 0.992, 0.9926666666666668, 0.9933333333333332, 0.9940000000000001, 0.9953333333333332, 0.9986666666666668]",0.9793333333333332,0.9986666666666668,0.9886666666666666
354,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.0,spiral,2.1662299633026123,0.05,,,20,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,1.0
355,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.1,spiral,3.0709869861602783,0.01,,,20,0.9810666666666666,0.04130181594070652,"[0.8373333333333334, 0.8973333333333333, 0.9566666666666668, 0.9640000000000001, 0.9666666666666668, 0.9993333333333332, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.8373333333333334,1.0,1.0
356,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.1,spiral,2.1894998550415044,0.05,,,20,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,1.0
357,gaussian,15.0,knn,0.2,RF,,False,0.25,spiral_hard,0.5031650066375732,0.1,,,20,0.7798,0.029612384796455244,"[0.726, 0.7353333333333333, 0.7446666666666667, 0.7513333333333333, 0.752, 0.7586666666666667, 0.7666666666666667, 0.768, 0.774, 0.7806666666666666, 0.784, 0.79, 0.79, 0.7966666666666666, 0.7973333333333333, 0.7986666666666666, 0.8013333333333333, 0.8133333333333334, 0.818, 0.8493333333333334]",0.726,0.8493333333333334,0.7823333333333333
358,gaussian,15.0,knn,0.2,LGC,0.2,False,0.35,spiral_hard,2.2864878177642822,0.5,,,20,0.7392666666666667,0.009953000664232985,"[0.7213333333333334, 0.728, 0.7306666666666667, 0.7313333333333333, 0.7326666666666667, 0.7333333333333333, 0.7340000000000001, 0.7346666666666667, 0.7353333333333333, 0.7353333333333333, 0.7366666666666667, 0.7406666666666667, 0.7413333333333333, 0.7413333333333333, 0.742, 0.7426666666666667, 0.7513333333333333, 0.752, 0.7586666666666667, 0.762]",0.7213333333333334,0.762,0.736
